timestamp,data_0,data_1,data_2,data_3,data_4
1743434643.0407436,829.6337280273438,794.1758422851562,831.6483764648438,847.3626098632812,1055.2747802734375
1743434643.1757383,835.2747192382812,921.098876953125,836.886474609375,826.00732421875,1218.4615478515625
1743434643.1777382,823.99267578125,924.7252807617188,832.05126953125,835.2747192382812,1023.8461303710938
1743434643.1777382,832.8571166992188,908.2051391601562,831.2454223632812,824.3956298828125,1174.5421142578125
1743434643.1787407,825.6043701171875,945.2747192382812,829.6337280273438,824.7985229492188,925.5311279296875
1743434643.1777382,819.5604248046875,913.040283203125,827.6190185546875,824.7985229492188,1224.908447265625

1743434643.1797392,807.4725341796875,796.996337890625,822.3809814453125,818.7545776367188,1163.6629638671875171743434643.1837387,828.8278198242188,938.4249267578125,832.05126953125,810.2930297851562,1040.769287109375
1743434643.1787407,844.945068359375,815.93408203125,828.4249267578125,816.3369750976562,1042.783935546875
1743434643.1857398,828.02197265625,803.040283203125,832.4542236328125,824.7985229492188,1009.7435913085938

1743434643.1787407,827.6190185546875,807.87548828125,822.3809814453125,808.6813354492188,1029.89013671875
1743434643.1817446,826.4102783203125,890.879150390625,830.8424682617188,819.96337890625,1006.923095703125
1743434643.1847403,817.94873046875,807.069580078125,819.1575317382812,811.098876953125,1027.4725341796875
1743434643.2032273,835.6776733398438,964.2124633789062,823.5897216796875,830.03662109375,1019.010986328125
1743434643.1847403,853.4066162109375,836.08056640625,826.00732421875,837.2893676757812,1105.238037109375
1743434643.1917315,845.3479614257812,945.6776733398438,825.6043701171875,836.08056640625,1249.4871826171875
1743434643.1927776,838.09521484375,942.8571166992188,832.4542236328125,848.974365234375,1051.245361328125
1743434643.1897392,846.959716796875,956.1538696289062,823.99267578125,836.08056640625,1189.853515625
1743434643.1995027,847.7655639648438,964.2124633789062,824.7985229492188,835.6776733398438,1254.3223876953125
1743434643.1927776,839.7069702148438,971.062255859375,827.6190185546875,823.99267578125,1209.194091796875
1743434643.1797392,836.4835205078125,846.959716796875,825.2014770507812,834.4688720703125,1300.2564697265625
1743434643.190738,832.4542236328125,817.94873046875,823.1868286132812,814.3223266601562,983.1502075195312
1743434643.1927776,830.03662109375,965.018310546875,825.2014770507812,821.5750732421875,1106.4468994140625
1743434643.190738,835.2747192382812,919.4871826171875,828.02197265625,825.2014770507812,1000.879150390625
1743434643.190738,818.3516235351562,894.1025390625,830.03662109375,823.5897216796875,1149.157470703125
1743434643.1927776,845.3479614257812,950.5128173828125,825.2014770507812,851.3919677734375,1125.3846435546875
1743434643.1995027,842.12451171875,963.003662109375,821.97802734375,840.5128173828125,1043.5897216796875
1743434643.1927776,851.3919677734375,948.901123046875,823.1868286132812,844.1392211914062,1030.6959228515625
1743434643.1938035,848.5714111328125,943.6630249023438,821.97802734375,837.2893676757812,1297.8388671875
1743434643.2381353,855.4212646484375,940.03662109375,826.8131713867188,868.7179565429688,995.2380981445312
1743434643.2482412,853.8095092773438,934.3956298828125,831.6483764648438,869.5238037109375,1110.4761962890625
1743434643.2532387,844.1392211914062,933.1868286132812,832.4542236328125,849.3773193359375,1090.7325439453125
1743434643.2582364,841.7216186523438,933.1868286132812,825.2014770507812,838.4981689453125,1041.97802734375
1743434643.2652152,843.7362670898438,946.08056640625,827.6190185546875,840.5128173828125,1066.15380859375
1743434643.2711155,853.4066162109375,957.3626098632812,832.8571166992188,846.5567626953125,1269.230712890625
1743434643.2762399,847.7655639648438,969.047607421875,828.02197265625,838.09521484375,1285.3480224609375
1743434643.2820742,845.7509155273438,970.6593627929688,829.2307739257812,847.3626098632812,1101.6116943359375
1743434643.286243,849.7802124023438,959.7802124023438,833.2600708007812,861.062255859375,1143.5164794921875
1743434643.294229,841.7216186523438,949.3040161132812,832.4542236328125,851.3919677734375,1207.5823974609375
1743434643.3000765,853.4066162109375,944.8717651367188,833.2600708007812,841.7216186523438,1068.5714111328125
1743434643.3080883,862.2710571289062,947.2893676757812,833.6630249023438,835.2747192382812,950.5128173828125
1743434643.3160684,845.3479614257812,939.2307739257812,828.4249267578125,842.12451171875,1099.5970458984375
1743434643.340069,827.2161254882812,930.7692260742188,825.6043701171875,845.3479614257812,1292.19775390625
1743434643.3440685,829.2307739257812,938.4249267578125,829.2307739257812,839.7069702148438,1126.1904296875
1743434643.3470676,841.3186645507812,944.06591796875,833.2600708007812,858.2417602539062,1002.087890625
1743434643.3500679,840.5128173828125,938.02197265625,832.05126953125,858.2417602539062,1087.106201171875
1743434643.3562117,833.2600708007812,932.7838745117188,827.6190185546875,836.4835205078125,1083.076904296875
1743434643.3581848,828.02197265625,931.5750732421875,829.6337280273438,824.7985229492188,1052.05126953125
1743434643.3610692,829.2307739257812,930.3662719726562,830.4395751953125,819.96337890625,1075.4212646484375
1743434643.363184,846.1538696289062,925.1282348632812,826.00732421875,840.10986328125,1340.146484375
1743434643.3652394,851.3919677734375,924.3223266601562,823.99267578125,850.5860595703125,1498.901123046875
1743434643.3680708,850.5860595703125,929.96337890625,828.8278198242188,840.10986328125,1177.765625
1743434643.3710704,833.6630249023438,913.8461303710938,830.8424682617188,817.94873046875,928.3516235351562
1743434643.3702369,840.5128173828125,923.5164794921875,831.6483764648438,829.2307739257812,964.6153564453125
1743434643.3872294,833.2600708007812,912.2344360351562,831.6483764648438,832.05126953125,921.90478515625
1743434643.4001725,827.6190185546875,910.6226806640625,831.6483764648438,845.7509155273438,1000.4761962890625
1743434643.4010687,837.2893676757812,903.3699340820312,827.2161254882812,837.2893676757812,1060.10986328125
1743434643.403187,835.2747192382812,894.5054931640625,826.4102783203125,832.05126953125,1122.1611328125
1743434643.4061518,830.03662109375,886.8497924804688,829.2307739257812,841.7216186523438,1074.6153564453125
1743434643.4091713,839.7069702148438,876.7765502929688,828.4249267578125,839.3040161132812,1060.10986328125
1743434643.4150774,846.959716796875,867.912109375,827.6190185546875,836.08056640625,1131.4285888671875
1743434643.4191318,837.2893676757812,862.6740112304688,827.2161254882812,850.5860595703125,1386.886474609375
1743434643.4201787,825.6043701171875,876.7765502929688,825.6043701171875,846.1538696289062,1334.5054931640625
1743434643.4221668,828.8278198242188,891.2820434570312,824.7985229492188,834.4688720703125,967.8388061523438
1743434643.425174,855.018310546875,894.908447265625,826.8131713867188,845.3479614257812,1009.7435913085938
1743434643.428085,859.8534545898438,902.1611938476562,823.5897216796875,848.1685180664062,1073.4066162109375
1743434643.444182,857.4359130859375,911.8314819335938,823.99267578125,849.7802124023438,1012.5640869140625
1743434643.4451754,844.1392211914062,907.3992919921875,827.2161254882812,846.1538696289062,967.4359130859375
1743434643.449081,832.05126953125,900.5494384765625,831.2454223632812,821.5750732421875,1042.3809814453125
1743434643.4521403,846.959716796875,905.7875366210938,834.4688720703125,832.05126953125,1012.5640869140625
1743434643.4561818,855.018310546875,898.5347900390625,836.4835205078125,841.3186645507812,1042.783935546875
1743434643.4581747,855.018310546875,889.2673950195312,839.7069702148438,844.5421142578125,1253.91943359375
1743434643.4660742,847.7655639648438,884.8351440429688,839.7069702148438,844.1392211914062,1365.93408203125
1743434643.4720745,841.7216186523438,886.8497924804688,835.2747192382812,833.6630249023438,1056.08056640625
1743434643.479174,846.5567626953125,879.5970458984375,834.4688720703125,845.7509155273438,994.029296875
1743434643.4820855,832.4542236328125,869.9267578125,831.2454223632812,841.7216186523438,1046.00732421875
1743434643.4902353,823.1868286132812,868.7179565429688,825.2014770507812,820.3662719726562,1021.8314819335938
1743434643.5090668,822.3809814453125,874.3589477539062,824.3956298828125,828.8278198242188,990.4029541015625
1743434643.511161,822.3809814453125,874.3589477539062,820.3662719726562,827.6190185546875,977.106201171875
1743434643.5130742,829.2307739257812,870.7326049804688,819.5604248046875,838.4981689453125,1282.5274658203125
1743434643.536184,832.4542236328125,880.8058471679688,822.3809814453125,848.5714111328125,1357.069580078125
1743434643.5380719,836.886474609375,882.0146484375,825.6043701171875,839.7069702148438,1057.6922607421875
1743434643.5400746,830.4395751953125,861.8681030273438,826.8131713867188,823.1868286132812,1128.205078125
1743434643.5430703,814.3223266601562,855.018310546875,826.8131713867188,810.2930297851562,1339.7435302734375
1743434643.5461683,820.7692260742188,860.6593627929688,826.8131713867188,820.3662719726562,1207.179443359375
1743434643.5550642,827.6190185546875,860.2564086914062,830.03662109375,835.6776733398438,1029.89013671875
1743434643.5591779,836.4835205078125,855.8241577148438,834.4688720703125,834.4688720703125,1103.223388671875
1743434643.562134,840.915771484375,852.6007080078125,828.02197265625,821.97802734375,1121.3553466796875
1743434643.5661757,834.4688720703125,846.1538696289062,830.8424682617188,827.6190185546875,985.1648559570312
1743434643.5781827,834.8717651367188,836.886474609375,838.901123046875,842.930419921875,988.3883056640625
1743434643.5791745,838.901123046875,828.8278198242188,836.08056640625,848.1685180664062,1193.076904296875
1743434643.580169,839.7069702148438,829.6337280273438,833.6630249023438,849.3773193359375,1189.853515625
1743434643.5832114,826.00732421875,833.6630249023438,831.2454223632812,836.08056640625,972.6740112304688
1743434643.588076,823.99267578125,824.3956298828125,830.4395751953125,827.6190185546875,958.974365234375
1743434643.590177,830.8424682617188,819.96337890625,832.8571166992188,840.915771484375,1100.805908203125
1743434643.5911758,828.02197265625,821.5750732421875,831.2454223632812,844.945068359375,1200.7325439453125
1743434643.5941803,833.2600708007812,823.5897216796875,831.6483764648438,828.02197265625,1144.3223876953125
1743434643.598181,829.6337280273438,823.1868286132812,831.2454223632812,820.3662719726562,1041.172119140625
1743434643.6001742,819.1575317382812,813.113525390625,825.6043701171875,822.3809814453125,1095.164794921875
1743434643.602176,821.1721801757812,807.87548828125,823.5897216796875,818.3516235351562,1109.6702880859375
1743434643.604079,822.7838745117188,809.084228515625,820.7692260742188,825.2014770507812,1019.010986328125
1743434643.6161711,823.5897216796875,808.2783813476562,817.94873046875,820.7692260742188,978.3150024414062
1743434643.6171715,825.2014770507812,801.8314819335938,817.94873046875,818.3516235351562,1190.6593017578125
1743434643.6202078,818.7545776367188,806.2637329101562,821.1721801757812,823.99267578125,1356.6666259765625
1743434643.622177,817.1428833007812,815.1282348632812,821.97802734375,820.7692260742188,1115.7142333984375
1743434643.6231759,831.2454223632812,807.4725341796875,818.7545776367188,850.5860595703125,1047.6190185546875
1743434643.6371903,834.06591796875,803.040283203125,819.96337890625,854.2124633789062,1303.8828125
1743434643.6391737,830.03662109375,810.2930297851562,825.2014770507812,849.3773193359375,1298.24169921875
1743434643.6421762,827.2161254882812,807.87548828125,826.4102783203125,853.8095092773438,1030.6959228515625
1743434643.6441886,832.8571166992188,792.1611938476562,829.6337280273438,850.5860595703125,1044.3956298828125
1743434643.6461716,849.7802124023438,783.6996459960938,832.05126953125,846.5567626953125,1186.6300048828125
1743434643.6481757,847.3626098632812,784.1025390625,830.03662109375,837.2893676757812,1089.9267578125
1743434643.6511912,825.6043701171875,777.2527465820312,825.6043701171875,838.09521484375,1011.3552856445312
1743434643.653175,825.2014770507812,774.4322509765625,823.5897216796875,839.3040161132812,1014.981689453125
1743434643.6561763,822.3809814453125,778.4615478515625,822.7838745117188,833.6630249023438,1025.86083984375
1743434643.6581757,819.5604248046875,785.3113403320312,824.7985229492188,825.6043701171875,952.12451171875
1743434643.6610708,840.915771484375,790.952392578125,829.6337280273438,851.3919677734375,930.7692260742188
1743434643.6671743,843.7362670898438,790.1465454101562,832.05126953125,842.5274658203125,1121.3553466796875
1743434643.6651995,846.1538696289062,791.7582397460938,832.05126953125,865.8974609375,1065.7509765625
1743434643.6691744,833.6630249023438,788.937744140625,835.2747192382812,842.12451171875,1129.010986328125
1743434643.673178,823.5897216796875,788.1318969726562,830.03662109375,832.05126953125,1144.3223876953125
1743434643.6771684,836.4835205078125,785.3113403320312,824.3956298828125,840.10986328125,1263.186767578125
1743434643.6781735,846.1538696289062,788.5347900390625,830.03662109375,859.4505615234375,1391.7215576171875
1743434643.6811686,830.4395751953125,790.952392578125,828.8278198242188,833.2600708007812,1090.7325439453125
1743434643.6851737,827.2161254882812,783.2966918945312,821.97802734375,822.3809814453125,931.97802734375
1743434643.6991744,836.886474609375,784.1025390625,823.99267578125,830.03662109375,999.2673950195312
1743434643.7011738,843.7362670898438,782.4908447265625,820.3662719726562,831.6483764648438,1090.7325439453125
1743434643.7021692,848.974365234375,787.3259887695312,818.7545776367188,843.3333129882812,1069.3773193359375
1743434643.7051883,843.7362670898438,787.7289428710938,825.6043701171875,834.4688720703125,925.93408203125
1743434643.7101765,834.06591796875,782.893798828125,825.2014770507812,830.03662109375,1029.89013671875
1743434643.713172,814.7252807617188,785.7142944335938,826.00732421875,829.2307739257812,1124.981689453125
1743434643.716183,815.93408203125,781.6849975585938,831.6483764648438,826.8131713867188,1121.75830078125
1743434643.7331743,818.7545776367188,786.923095703125,827.2161254882812,823.5897216796875,1175.7509765625
1743434643.7341769,805.4578857421875,777.2527465820312,826.4102783203125,812.3076782226562,1156.813232421875
1743434643.7361715,802.6373901367188,705.1282348632812,829.6337280273438,822.7838745117188,1022.2344360351562
1743434643.7381892,808.6813354492188,640.6593627929688,832.05126953125,820.7692260742188,976.7033081054688
1743434643.74117,828.4249267578125,602.7838745117188,834.8717651367188,816.3369750976562,1120.952392578125
1743434643.7588344,857.4359130859375,566.1171875,835.6776733398438,835.6776733398438,1382.05126953125
1743434643.760858,841.7216186523438,548.7911987304688,834.8717651367188,837.2893676757812,1156.4102783203125
1743434643.7649522,826.4102783203125,536.3003540039062,834.8717651367188,852.6007080078125,905.7875366210938
1743434643.7679567,837.2893676757812,528.2417602539062,831.6483764648438,874.3589477539062,1025.86083984375
1743434643.7729719,831.2454223632812,528.6447143554688,835.2747192382812,843.3333129882812,1051.6483154296875
1743434643.7779498,823.1868286132812,534.6886596679688,840.5128173828125,829.2307739257812,1053.2601318359375
1743434643.7809527,831.2454223632812,538.3150024414062,833.6630249023438,822.3809814453125,1037.5457763671875
1743434643.7839637,829.6337280273438,536.3003540039062,829.2307739257812,813.113525390625,1181.3919677734375
1743434643.7879584,822.7838745117188,543.5531005859375,825.2014770507812,826.4102783203125,1210.0
1743434643.7909598,833.6630249023438,559.6703491210938,821.1721801757812,826.8131713867188,1050.4395751953125
1743434643.7979026,842.12451171875,570.5494384765625,826.8131713867188,826.4102783203125,979.9267578125
1743434643.799964,832.8571166992188,578.2051391601562,830.4395751953125,835.6776733398438,1116.5201416015625
1743434643.8179612,831.6483764648438,588.6813354492188,828.02197265625,834.4688720703125,1174.945068359375
1743434643.8198574,844.5421142578125,599.1575317382812,828.02197265625,833.2600708007812,982.7472534179688
1743434643.8209531,840.10986328125,606.00732421875,833.6630249023438,847.7655639648438,940.4395751953125
1743434643.823946,841.3186645507812,614.06591796875,837.2893676757812,851.3919677734375,1077.8388671875
1743434643.8249602,848.974365234375,623.7362670898438,836.4835205078125,849.3773193359375,1127.3992919921875
1743434643.8329692,843.7362670898438,635.018310546875,836.08056640625,835.2747192382812,984.3589477539062
1743434643.835856,840.915771484375,642.2710571289062,830.8424682617188,834.8717651367188,1116.5201416015625
1743434643.8379567,840.5128173828125,647.5091552734375,827.2161254882812,848.5714111328125,1313.5531005859375
1743434643.8409612,844.1392211914062,661.2088012695312,829.2307739257812,837.6923217773438,1123.3699951171875
1743434643.8588846,845.7509155273438,671.2820434570312,832.4542236328125,828.02197265625,935.2014770507812
1743434643.8621316,839.7069702148438,673.2966918945312,834.8717651367188,830.4395751953125,1029.4871826171875
1743434643.8671565,848.1685180664062,673.2966918945312,830.8424682617188,827.6190185546875,1036.7398681640625
1743434643.882122,855.4212646484375,682.5640869140625,830.8424682617188,841.3186645507812,1070.18310546875
1743434643.8841307,853.8095092773438,687.3992919921875,832.8571166992188,850.989013671875,990.4029541015625
1743434643.8891294,857.032958984375,691.025634765625,828.8278198242188,847.3626098632812,1071.794921875
1743434643.8901312,853.8095092773438,704.7252807617188,828.4249267578125,842.12451171875,1120.5494384765625
1743434643.8941245,857.8388061523438,715.6043701171875,835.2747192382812,851.3919677734375,977.912109375
1743434643.903128,865.091552734375,722.05126953125,834.06591796875,853.8095092773438,1334.1025390625
1743434643.9011264,863.8828125,723.2600708007812,837.6923217773438,858.6447143554688,1019.8168334960938
1743434643.9091246,865.8974609375,722.05126953125,834.06591796875,858.2417602539062,1349.4139404296875
1743434643.9121401,859.4505615234375,733.7362670898438,834.06591796875,847.3626098632812,1000.879150390625
1743434643.9141252,852.1978149414062,736.5567626953125,831.6483764648438,832.05126953125,944.8717651367188
1743434643.9171255,861.062255859375,737.7655639648438,831.2454223632812,841.7216186523438,992.8204956054688
1743434643.9221346,863.8828125,740.5860595703125,834.4688720703125,850.1831665039062,1042.783935546875
1743434643.9411461,851.7948608398438,738.5714111328125,834.4688720703125,835.6776733398438,1039.157470703125
1743434643.9441247,840.915771484375,738.974365234375,826.4102783203125,833.2600708007812,1051.245361328125
1743434643.9461184,840.915771484375,738.974365234375,828.4249267578125,857.4359130859375,1236.5933837890625
1743434643.9521236,837.2893676757812,743.8095092773438,828.4249267578125,852.1978149414062,1226.5201416015625
1743434643.9561262,834.06591796875,749.4505615234375,824.7985229492188,831.2454223632812,1076.22705078125
1743434643.958126,843.7362670898438,751.062255859375,827.6190185546875,828.4249267578125,1116.5201416015625
1743434643.9601252,837.6923217773438,748.2417602539062,826.4102783203125,833.6630249023438,1342.967041015625
1743434643.9631186,824.7985229492188,752.6740112304688,828.8278198242188,828.02197265625,1329.6702880859375
1743434643.9691427,826.00732421875,764.3589477539062,832.8571166992188,826.00732421875,1040.769287109375
1743434643.97214,831.2454223632812,764.3589477539062,835.6776733398438,828.4249267578125,1065.7509765625
1743434643.9751682,836.4835205078125,767.5823974609375,834.4688720703125,829.2307739257812,1007.7289428710938
1743434643.99913,824.7985229492188,774.029296875,826.00732421875,833.2600708007812,842.12451171875
1743434644.0011322,814.3223266601562,780.4761962890625,827.2161254882812,830.8424682617188,866.7033081054688
1743434644.00405,830.8424682617188,786.1171875,832.05126953125,840.10986328125,1025.4578857421875
1743434644.0081468,842.12451171875,787.3259887695312,830.8424682617188,833.2600708007812,1023.4432373046875
1743434644.0100257,826.8131713867188,790.952392578125,826.8131713867188,822.3809814453125,943.6630249023438
1743434644.014126,815.93408203125,795.3846435546875,828.4249267578125,830.4395751953125,961.3919677734375
1743434644.0171492,817.1428833007812,793.3699340820312,828.8278198242188,829.6337280273438,1168.09521484375
1743434644.0191379,823.1868286132812,794.981689453125,826.4102783203125,839.7069702148438,1367.94873046875
1743434644.0240488,830.03662109375,801.8314819335938,828.4249267578125,843.3333129882812,1174.5421142578125
1743434644.0311344,830.4395751953125,799.010986328125,824.7985229492188,834.06591796875,1019.8168334960938
1743434644.034135,823.5897216796875,796.996337890625,823.99267578125,829.6337280273438,1165.6776123046875
1743434644.0360928,819.96337890625,801.4285888671875,828.4249267578125,822.3809814453125,1138.2784423828125
1743434644.0411167,829.2307739257812,805.8607788085938,832.4542236328125,825.6043701171875,979.5238037109375
1743434644.0590212,838.4981689453125,803.8461303710938,834.8717651367188,833.6630249023438,982.7472534179688
1743434644.060115,833.2600708007812,799.8168334960938,832.8571166992188,834.4688720703125,1093.5531005859375
1743434644.0621238,824.7985229492188,803.040283203125,833.6630249023438,833.6630249023438,1211.6116943359375
1743434644.0661297,819.1575317382812,802.6373901367188,836.4835205078125,824.3956298828125,1030.6959228515625
1743434644.0691595,822.3809814453125,796.5933837890625,834.8717651367188,821.5750732421875,1028.2784423828125
1743434644.0731308,829.6337280273438,794.1758422851562,835.2747192382812,839.7069702148438,1280.915771484375
1743434644.0791306,818.7545776367188,799.8168334960938,832.8571166992188,817.1428833007812,1058.4981689453125
1743434644.07603,823.99267578125,796.5933837890625,835.2747192382812,840.5128173828125,1243.040283203125
1743434644.0811422,822.7838745117188,801.4285888671875,832.05126953125,818.7545776367188,1020.6226806640625
1743434644.0871286,826.00732421875,797.8021850585938,832.4542236328125,836.08056640625,1335.3114013671875
1743434644.091173,825.2014770507812,799.4139404296875,835.6776733398438,836.4835205078125,1316.3736572265625
1743434644.094029,838.09521484375,803.040283203125,839.3040161132812,840.5128173828125,940.4395751953125
1743434644.1100209,851.3919677734375,806.2637329101562,835.2747192382812,840.915771484375,981.94140625
1743434644.1240823,837.2893676757812,813.5164794921875,834.8717651367188,826.8131713867188,1021.8314819335938
1743434644.1262133,836.08056640625,812.3076782226562,836.886474609375,819.5604248046875,957.7655639648438
1743434644.127021,844.945068359375,805.054931640625,832.05126953125,820.3662719726562,969.047607421875
1743434644.1318085,833.2600708007812,803.040283203125,831.2454223632812,824.3956298828125,1035.128173828125
1743434644.1356514,834.8717651367188,806.6666870117188,828.02197265625,820.3662719726562,1097.9853515625
1743434644.1390612,828.8278198242188,811.5018310546875,823.99267578125,821.1721801757812,1074.21240234375
1743434644.140845,823.99267578125,814.3223266601562,820.3662719726562,825.6043701171875,984.7619018554688
1743434644.1443617,841.3186645507812,804.6520385742188,819.5604248046875,828.8278198242188,1317.9853515625
1743434644.142552,841.3186645507812,809.89013671875,818.3516235351562,832.4542236328125,1208.3883056640625
1743434644.1473134,834.8717651367188,805.4578857421875,816.7399291992188,812.3076782226562,1021.025634765625
1743434644.1503742,826.00732421875,801.4285888671875,816.7399291992188,807.4725341796875,956.959716796875
1743434644.1642466,828.02197265625,799.8168334960938,819.1575317382812,822.3809814453125,1063.7362060546875
1743434644.1652956,834.8717651367188,801.8314819335938,820.3662719726562,835.2747192382812,1171.7215576171875
1743434644.1673098,838.09521484375,803.4432373046875,824.7985229492188,836.08056640625,1112.893798828125
1743434644.1723218,841.7216186523438,803.040283203125,824.3956298828125,820.3662719726562,1056.886474609375
1743434644.1753001,833.6630249023438,795.7875366210938,821.97802734375,819.5604248046875,1149.96337890625
1743434644.1773038,827.6190185546875,794.5787353515625,823.1868286132812,831.6483764648438,1158.02197265625
1743434644.1822162,822.3809814453125,792.1611938476562,819.96337890625,832.05126953125,1052.857177734375
1743434644.1841948,830.4395751953125,794.981689453125,817.1428833007812,828.8278198242188,1066.5567626953125
1743434644.1873028,837.6923217773438,807.069580078125,816.7399291992188,838.09521484375,1220.4761962890625
1743434644.189293,832.4542236328125,815.1282348632812,813.5164794921875,821.5750732421875,1127.3992919921875
1743434644.1923027,830.4395751953125,813.113525390625,811.098876953125,811.098876953125,953.7362670898438
1743434644.1952958,834.4688720703125,807.4725341796875,817.5457763671875,828.4249267578125,1125.78759765625
1743434644.2123702,844.945068359375,806.6666870117188,822.3809814453125,835.2747192382812,1321.208740234375
1743434644.2153,851.3919677734375,805.8607788085938,819.1575317382812,836.886474609375,1100.805908203125
1743434644.219295,842.930419921875,803.8461303710938,820.3662719726562,830.4395751953125,957.7655639648438
1743434644.233299,827.6190185546875,804.6520385742188,825.2014770507812,830.03662109375,958.974365234375
1743434644.234303,837.6923217773438,808.2783813476562,826.4102783203125,840.5128173828125,1016.996337890625
1743434644.2362914,840.915771484375,807.4725341796875,821.97802734375,844.945068359375,1138.6812744140625
1743434644.239299,838.901123046875,802.6373901367188,822.7838745117188,840.915771484375,1162.05126953125
1743434644.243304,841.3186645507812,802.6373901367188,824.3956298828125,845.7509155273438,1079.4505615234375
1743434644.2473047,835.6776733398438,807.069580078125,820.7692260742188,838.09521484375,1006.5201416015625
1743434644.2503006,846.959716796875,809.89013671875,821.5750732421875,825.6043701171875,973.076904296875
1743434644.2523026,850.1831665039062,811.90478515625,823.99267578125,842.5274658203125,1033.91943359375
1743434644.254295,845.7509155273438,809.4871826171875,826.4102783203125,852.1978149414062,1202.3443603515625
1743434644.273302,840.10986328125,811.90478515625,831.2454223632812,830.03662109375,1204.3590087890625
1743434644.2752993,844.5421142578125,819.96337890625,835.2747192382812,821.97802734375,1000.0732421875
1743434644.2772977,848.974365234375,822.3809814453125,835.6776733398438,833.6630249023438,1034.7252197265625
1743434644.2812984,844.945068359375,813.91943359375,838.4981689453125,842.930419921875,1314.761962890625
1743434644.2833023,850.5860595703125,812.3076782226562,838.09521484375,846.959716796875,1374.798583984375
1743434644.2883036,836.886474609375,813.91943359375,834.4688720703125,838.901123046875,1183.8095703125
1743434644.2932951,826.00732421875,809.4871826171875,835.6776733398438,836.886474609375,1160.842529296875
1743434644.2952983,834.06591796875,808.2783813476562,836.08056640625,841.3186645507812,1257.5457763671875
1743434644.2992988,829.6337280273438,812.7106323242188,833.6630249023438,839.7069702148438,1121.75830078125
1743434644.304325,833.2600708007812,816.3369750976562,831.2454223632812,844.5421142578125,908.6080322265625
