timestamp,data_0,data_1,data_2,data_3,data_4
1743438180.4321122,806.2637329101562,790.5494384765625,818.7545776367188,805.054931640625,701.5018310546875
1743438180.439112,786.5201416015625,805.8607788085938,805.054931640625,789.3406372070312,823.99267578125
1743438180.4451272,790.1465454101562,813.113525390625,814.3223266601562,808.2783813476562,849.7802124023438
1743438180.4501126,822.3809814453125,811.5018310546875,815.1282348632812,819.96337890625,664.029296875
1743438180.4631238,805.8607788085938,823.5897216796875,810.2930297851562,803.8461303710938,671.2820434570312
1743438180.4681096,796.1904907226562,800.2197875976562,821.5750732421875,813.113525390625,919.89013671875
1743438180.4731133,800.6226806640625,794.5787353515625,832.4542236328125,800.2197875976562,1054.871826171875
1743438180.6984189,788.1318969726562,782.893798828125,815.1282348632812,782.893798828125,913.8461303710938
1743438180.703414,793.7728881835938,778.8644409179688,811.90478515625,789.3406372070312,774.4322509765625
1743438180.7084122,770.4029541015625,801.8314819335938,807.4725341796875,781.2820434570312,897.3259887695312
1743438180.712412,766.3735961914062,806.2637329101562,806.2637329101562,767.5823974609375,960.989013671875
1743438180.7154331,769.1941528320312,786.923095703125,823.5897216796875,770.4029541015625,746.2271118164062
1743438180.739416,757.106201171875,777.6557006835938,820.7692260742188,776.0439453125,739.7802124023438
1743438180.7474825,771.2088012695312,786.5201416015625,816.3369750976562,780.0732421875,901.7582397460938
1743438180.7514975,782.087890625,792.1611938476562,828.4249267578125,781.2820434570312,774.029296875
1743438180.7574134,786.5201416015625,788.937744140625,826.00732421875,784.908447265625,643.8828125
1743438180.761409,784.908447265625,788.1318969726562,823.5897216796875,794.1758422851562,716.00732421875
1743438180.7634084,782.4908447265625,789.3406372070312,823.1868286132812,799.010986328125,921.90478515625
1743438180.7694151,809.89013671875,785.7142944335938,815.5311279296875,804.6520385742188,757.912109375
1743438180.7714198,806.6666870117188,789.7435913085938,816.3369750976562,807.87548828125,785.3113403320312
1743438180.7764165,797.8021850585938,786.923095703125,813.91943359375,803.4432373046875,711.5750732421875
1743438180.7824109,807.4725341796875,786.923095703125,815.93408203125,810.6959838867188,754.6886596679688
1743438180.786415,824.3956298828125,792.5640869140625,824.7985229492188,826.4102783203125,932.3809814453125
1743438180.790419,817.5457763671875,797.3992919921875,822.3809814453125,832.05126953125,1232.1611328125
1743438180.7924144,809.084228515625,801.8314819335938,817.1428833007812,819.96337890625,1087.5091552734375
1743438180.7974179,811.90478515625,792.967041015625,817.1428833007812,823.5897216796875,813.113525390625
1743438180.8034112,810.6959838867188,788.937744140625,815.1282348632812,825.2014770507812,948.09521484375
1743438180.8238769,817.1428833007812,792.967041015625,810.6959838867188,813.113525390625,916.2637329101562
1743438180.825898,813.91943359375,793.7728881835938,816.7399291992188,801.4285888671875,758.3150024414062
1743438180.8288972,814.7252807617188,792.967041015625,816.7399291992188,804.2490844726562,736.5567626953125
1743438180.8298988,806.6666870117188,782.893798828125,817.1428833007812,802.6373901367188,701.098876953125
1743438180.8348987,794.981689453125,791.7582397460938,807.069580078125,800.6226806640625,731.3186645507812
1743438180.836896,805.4578857421875,797.3992919921875,808.6813354492188,798.2051391601562,763.9560546875
1743438180.838909,819.1575317382812,791.7582397460938,811.5018310546875,808.2783813476562,828.8278198242188
1743438180.841904,819.96337890625,795.7875366210938,816.3369750976562,817.1428833007812,868.3150024414062
1743438180.8439505,812.7106323242188,791.7582397460938,817.94873046875,815.1282348632812,927.1428833007812
1743438180.8479414,801.8314819335938,786.5201416015625,799.010986328125,803.4432373046875,795.3846435546875
1743438180.8509753,799.010986328125,787.7289428710938,802.2344360351562,796.996337890625,700.6959838867188
1743438180.8529012,801.025634765625,780.879150390625,810.2930297851562,794.5787353515625,656.3735961914062
1743438180.8539183,811.90478515625,780.879150390625,804.2490844726562,799.8168334960938,745.018310546875
1743438180.8589036,815.5311279296875,784.1025390625,807.069580078125,811.5018310546875,796.996337890625
1743438180.8619223,807.4725341796875,780.4761962890625,803.4432373046875,806.6666870117188,878.3883056640625
1743438180.8818967,801.025634765625,778.4615478515625,810.2930297851562,806.2637329101562,799.8168334960938
1743438180.8839061,794.981689453125,778.8644409179688,817.1428833007812,795.7875366210938,694.2490844726562
1743438180.8878968,800.6226806640625,758.3150024414062,831.2454223632812,805.054931640625,703.113525390625
1743438180.9069128,808.6813354492188,810.2930297851562,811.90478515625,818.3516235351562,696.2637329101562
1743438180.9119008,809.084228515625,794.1758422851562,813.91943359375,814.7252807617188,693.040283203125
1743438180.9198985,817.5457763671875,776.8497924804688,801.025634765625,811.90478515625,915.4578857421875
1743438180.9208953,810.2930297851562,770.8058471679688,809.084228515625,816.3369750976562,957.7655639648438
1743438180.9238975,806.6666870117188,780.4761962890625,809.4871826171875,819.1575317382812,730.915771484375
1743438180.9299014,805.8607788085938,782.4908447265625,807.4725341796875,818.7545776367188,746.2271118164062
1743438180.9329467,799.4139404296875,773.6264038085938,810.2930297851562,802.2344360351562,787.7289428710938
1743438180.9499044,806.2637329101562,782.893798828125,813.113525390625,806.2637329101562,772.0146484375
1743438180.951901,808.6813354492188,787.3259887695312,805.8607788085938,810.6959838867188,712.7838745117188
1743438180.9528978,803.8461303710938,783.2966918945312,809.89013671875,827.6190185546875,1160.03662109375
1743438180.9838953,813.113525390625,793.3699340820312,810.2930297851562,805.8607788085938,788.5347900390625
1743438180.9858992,800.6226806640625,792.5640869140625,812.3076782226562,811.098876953125,668.05859375
1743438180.9889495,805.8607788085938,796.1904907226562,814.3223266601562,809.084228515625,660.4029541015625
1743438180.996908,819.96337890625,794.1758422851562,812.3076782226562,813.113525390625,834.06591796875
1743438181.0029354,827.2161254882812,789.7435913085938,809.4871826171875,820.7692260742188,768.3883056640625
1743438181.0139368,821.5750732421875,784.5054931640625,806.2637329101562,813.113525390625,685.7875366210938
1743438181.0229032,811.90478515625,793.7728881835938,810.2930297851562,805.054931640625,862.2710571289062
1743438181.0657418,801.8314819335938,795.3846435546875,816.3369750976562,804.6520385742188,682.5640869140625
1743438181.0707564,811.90478515625,786.923095703125,811.5018310546875,807.069580078125,655.1648559570312
1743438181.0747564,815.93408203125,790.952392578125,805.054931640625,804.6520385742188,774.029296875
1743438181.0767534,812.7106323242188,796.996337890625,809.89013671875,795.7875366210938,823.5897216796875
1743438181.080751,807.87548828125,793.7728881835938,807.4725341796875,791.7582397460938,778.05859375
1743438181.083751,791.3552856445312,788.937744140625,809.89013671875,786.923095703125,811.098876953125
1743438181.0867543,807.069580078125,792.1611938476562,809.084228515625,804.6520385742188,903.7728881835938
1743438181.0887716,809.89013671875,791.7582397460938,822.3809814453125,807.87548828125,753.4798583984375
1743438181.091752,805.4578857421875,782.893798828125,802.6373901367188,813.91943359375,701.098876953125
1743438181.0977461,792.967041015625,794.981689453125,801.8314819335938,805.054931640625,779.6703491210938
1743438181.100751,799.8168334960938,793.7728881835938,814.7252807617188,800.2197875976562,682.1611938476562
1743438181.1057568,813.113525390625,790.952392578125,809.4871826171875,800.6226806640625,618.4981689453125
1743438181.1107488,799.4139404296875,797.8021850585938,809.89013671875,803.040283203125,778.05859375
1743438181.1167502,808.6813354492188,787.7289428710938,815.5311279296875,821.5750732421875,1058.09521484375
1743438181.1197655,810.2930297851562,786.923095703125,815.5311279296875,802.2344360351562,897.7289428710938
1743438181.122763,810.2930297851562,789.7435913085938,817.94873046875,798.2051391601562,656.3735961914062
1743438181.137749,805.054931640625,784.908447265625,817.1428833007812,808.2783813476562,737.7655639648438
1743438181.138748,797.3992919921875,782.4908447265625,809.4871826171875,805.054931640625,718.8278198242188
1743438181.1407523,795.3846435546875,786.5201416015625,813.5164794921875,794.5787353515625,689.010986328125
1743438181.1417446,799.8168334960938,789.3406372070312,809.4871826171875,793.3699340820312,712.7838745117188
1743438181.146744,811.90478515625,788.937744140625,806.6666870117188,799.010986328125,759.120849609375
1743438181.1517525,810.6959838867188,779.6703491210938,800.2197875976562,785.3113403320312,979.120849609375
1743438181.1537523,808.6813354492188,791.3552856445312,796.5933837890625,781.2820434570312,988.3883056640625
1743438181.157747,805.4578857421875,801.8314819335938,804.2490844726562,794.1758422851562,802.6373901367188
1743438181.1617446,799.8168334960938,789.7435913085938,809.4871826171875,791.7582397460938,788.937744140625
1743438181.1637466,800.6226806640625,788.5347900390625,803.8461303710938,792.1611938476562,977.5091552734375
1743438181.16778,811.5018310546875,797.8021850585938,812.3076782226562,817.5457763671875,1147.142822265625
1743438181.1727502,804.2490844726562,803.4432373046875,816.3369750976562,809.4871826171875,795.3846435546875
1743438181.1857512,797.8021850585938,800.2197875976562,815.93408203125,796.5933837890625,650.7326049804688
1743438181.1867435,811.5018310546875,796.996337890625,814.7252807617188,809.4871826171875,755.8974609375
1743438181.1897495,807.069580078125,796.5933837890625,810.6959838867188,823.1868286132812,751.8681030273438
1743438181.194744,800.6226806640625,806.2637329101562,802.2344360351562,809.89013671875,692.2344360351562
1743438181.1967452,786.923095703125,790.1465454101562,805.4578857421875,800.6226806640625,709.96337890625
1743438181.1997511,792.967041015625,788.1318969726562,813.5164794921875,801.4285888671875,867.912109375
1743438181.2067554,802.6373901367188,807.87548828125,799.010986328125,791.7582397460938,834.06591796875
1743438181.209745,807.87548828125,805.8607788085938,803.040283203125,799.010986328125,710.7692260742188
1743438181.2137556,803.040283203125,796.5933837890625,815.93408203125,812.7106323242188,706.3369750976562
1743438181.2177508,791.3552856445312,796.996337890625,811.5018310546875,807.069580078125,1007.3259887695312
1743438181.2197814,797.8021850585938,798.6080322265625,815.5311279296875,796.996337890625,894.908447265625
1743438181.2397459,808.6813354492188,795.7875366210938,814.7252807617188,796.5933837890625,638.2417602539062
1743438181.2537482,799.4139404296875,804.2490844726562,807.069580078125,813.113525390625,752.6740112304688
1743438181.2547474,813.113525390625,801.8314819335938,812.3076782226562,817.94873046875,863.076904296875
1743438181.257793,823.5897216796875,797.8021850585938,810.6959838867188,803.8461303710938,775.2380981445312
